userWallet,credit_score,credit_band,is_active,log_num_deposits,log_num_borrows,log_num_repays,log_activity_duration_days,log_unique_token_count,utilization_rate,borrow_repay_ratio,liquidation_ratio,log_num_liquidations
0x0158e476ea323e78ef35ae5b490c26bcf0eb15ae,350,Deep Subprime,False,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0
0x0158f2bc31131a627cb41b44e7ec4c8a7dbe0613,152,Deep Subprime,True,1.0986122886681096,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.3862943611198906,0.7986383488327469,1.0,0.0,0.0
0x015ac33ae866f442ee65b6e0f658132d30e3c673,350,Deep Subprime,False,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0
0x015b0bb1bfad0437647e74776a7d649d2e3adebb,121,Deep Subprime,True,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681096,4.571494710093819e-13,0.9999999986565324,0.0,0.0
0x015befb758090caf23caf09dcdc107426bb1f07b,120,Deep Subprime,True,1.9459101490553132,1.3862943611198906,1.3862943611198906,0.0,0.6931471805599453,0.3929272961805836,0.9999992177190274,0.0,0.0
0x015c03bc4c9aa817a6a6759552b809ff54890f19,350,Deep Subprime,False,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0
0x015c78dd45b469a2ae94c93b426d283c2ee42849,120,Deep Subprime,True,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,0.1666666666666666,4957435080000016.0,0.0,0.0
0x015c7e4760e69bc13fb5cc0df66f0a3375d300ec,350,Deep Subprime,False,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0
0x015fc0f9a30b6353b6ea191d7c4ba6c8aade92d7,120,Deep Subprime,True,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,0.4999999989997773,5682618957804215.0,0.0,0.0
0x015fe88d0d4787574aaf5af64726252484365338,322,Deep Subprime,True,1.6094379124341003,1.0986122886681096,1.0986122886681096,3.4965075614664802,1.6094379124341003,0.1960343866735669,1.302996681882746,0.0,1.3862943611198906
0x016005883a46adc829445c752df6e957dec2c7fa,350,Deep Subprime,False,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0
0x0160afff7a7a824429a8202995d03239d2d418fa,800,Prime,True,4.543294782270004,4.060443010546419,3.295836866004329,4.248495242049359,1.9459101490553132,0.0327106349338633,2.0877436045165827,0.0,0.0
0x01615d8d53eb9aafcda15853286fdf8259368a68,120,Deep Subprime,True,0.0,0.0,0.6931471805599453,0.0,1.0986122886681096,0.0,0.0,0.0,0.0
0x0161cd3a424b77adbc9f73d55dffaa1325ca9e4e,157,Deep Subprime,True,1.3862943611198906,1.0986122886681096,0.6931471805599453,0.0,1.0986122886681096,7.345144095096665e-13,1.002040085810641,0.0,0.0
0x0161d1cc10116bb2a073a0c293d5e4f1a97a00b6,350,Deep Subprime,False,1.0986122886681096,0.0,0.0,4.564348191467836,1.0986122886681096,0.0,0.0,0.0,0.0
0x0161e9ea4f3aa829dd8721545c9d024ea4500258,120,Deep Subprime,True,0.6931471805599453,0.6931471805599453,0.0,0.0,1.0986122886681096,0.0798499948200595,4990010930433908.0,0.0,0.0
0x01623c98f9651095d600f2ecb45dfa1072fc9589,120,Deep Subprime,True,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,0.1999999999999999,2282988878999135.0,0.0,0.0
0x01663114bff8c87677c61a4a20e62339cb15e58d,540,Subprime,True,3.1780538303479458,1.9459101490553132,1.3862943611198906,4.174387269895637,2.0794415416798357,0.6974075507064282,9.859075859284031,0.0,0.0
0x0166e394c5d12205464c2c6b3073abb04ebdfd3f,382,Deep Subprime,True,2.70805020110221,2.3978952727983707,0.6931471805599453,2.639057329615259,1.3862943611198906,0.3680814576327448,1.412330472910431,0.0,0.0
0x0167767e7ffabd6e9fe1f958535bf296622d4b21,667,Near Prime,True,3.7612001156935624,2.995732273553991,1.3862943611198906,4.787491742782046,2.0794415416798357,0.3625522431974499,462606084365.71375,0.0,0.0
0x0167d3c422cc3a856f1f7cb750e75a8e5d7c9c5b,350,Deep Subprime,False,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0
0x01680c4acff13811644c8ccb03227bd47d3fc208,120,Deep Subprime,True,0.6931471805599453,0.6931471805599453,0.0,0.0,1.0986122886681096,1.4197818351229038e-13,2250.9558575093106,0.0,0.0
